date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:35:50	73599/73599	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:49%20GMT	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/6725346-entrainez-vous-en-adaptant-votre-cv-en-responsive	openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/6725346-entrainez-vous-en-adaptant-votre-cv-en-responsive.html	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3)
01:35:51	70168/70168	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:50%20GMT	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/exercises/96	openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/exercises/96.html	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3)
01:35:52	97604/97604	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:51%20GMT	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1607901-envoyez-votre-site-sur-le-web	openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1607901-envoyez-votre-site-sur-le-web.html	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3)
01:35:53	105815/105815	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:52%20GMT	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1608357-memento-des-balises-html	openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1608357-memento-des-balises-html.html	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3)
01:35:54	110262/110262	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:53%20GMT	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1608902-memento-des-proprietes-css	openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1608902-memento-des-proprietes-css.html	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3)
01:35:56	211111/211111	---MC-	200	added ('OK')	application/pdf	date:Tue,%2007%20Sep%202021%2023:35:56%20GMT	https://openclassrooms.com/fr/courses/6175841/certificate_example	openclassrooms.com/fr/courses/6175841/certificate_example.pdf	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:35:56	71289/71289	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:56%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278291-tirez-un-maximum-de-ce-cours	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278291-tirez-un-maximum-de-ce-cours.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:35:58	90099/90099	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:57%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278392-declarez-des-variables-et-modifiez-leurs-valeurs	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278392-declarez-des-variables-et-modifiez-leurs-valeurs.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:35:59	80814/80814	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:58%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278450-enregistrez-vos-donnees-avec-des-types-de-donnees	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278450-enregistrez-vos-donnees-avec-des-types-de-donnees.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:00	88332/88332	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:35:59%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278564-definissez-des-objets-et-leurs-attributs-avec-des-classes	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278564-definissez-des-objets-et-leurs-attributs-avec-des-classes.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:01	82014/82014	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:00%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278664-regroupez-vos-donnees-avec-les-tableaux-et-les-objets	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278664-regroupez-vos-donnees-avec-les-tableaux-et-les-objets.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:02	69797/69797	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:01%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278676-resume-de-la-partie-1	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278676-resume-de-la-partie-1.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:03	70717/70717	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:02%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/exercises/3497	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/exercises/3497.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:04	74934/74934	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:03%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278709-executez-du-javascript-facilement	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278709-executez-du-javascript-facilement.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:05	94029/94029	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:04%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278948-choisissez-la-condition-appropriee-pour-controler-le-deroulement-de-votre-programme-if-else-switch	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278948-choisissez-la-condition-appropriee-pour-controler-le-deroulement-de-votre-programme-if-else-switch.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:06	82066/82066	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:05%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279104-utilisez-la-bonne-boucle-pour-repeter-les-taches-for-while	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279104-utilisez-la-bonne-boucle-pour-repeter-les-taches-for-while.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:07	77585/77585	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:06%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279176-gerez-des-erreurs-et-des-exceptions-dans-votre-programme	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279176-gerez-des-erreurs-et-des-exceptions-dans-votre-programme.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:08	69421/69421	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:07%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279188-resume-de-la-partie-2	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279188-resume-de-la-partie-2.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:09	71062/71062	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:08%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/exercises/3498	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/exercises/3498.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:10	79670/79670	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:09%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279223-travaillez-sur-les-fonctions	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279223-travaillez-sur-les-fonctions.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:10	83345/83345	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:10%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279381-definissez-des-methodes-dinstance-et-des-proprietes	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279381-definissez-des-methodes-dinstance-et-des-proprietes.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:12	97565/97565	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:11%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279785-ecrivez-des-fonctions-propres	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279785-ecrivez-des-fonctions-propres.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:13	79233/79233	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:12%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279919-testez-quune-fonction-fait-ce-quelle-dit	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279919-testez-quune-fonction-fait-ce-quelle-dit.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:14	80069/80069	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:13%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279979-deboguez-votre-fonction	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279979-deboguez-votre-fonction.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:15	82199/82199	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:14%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280087-decouvrez-la-recursivite-lappel-de-fonctions-a-linterieur-delles-memes	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280087-decouvrez-la-recursivite-lappel-de-fonctions-a-linterieur-delles-memes.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:16	70386/70386	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:15%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280101-resume-de-la-partie-3	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280101-resume-de-la-partie-3.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:16	69123/69123	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:16%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/exercises/3801	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/exercises/3801.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:18	82880/82880	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:17%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-resume-du-cours	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-resume-du-cours.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:19	73897/73897	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:18%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript)
01:36:20	83364/83364	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:19%20GMT	https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3?status=published	openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css36f1b.html	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1605060-mettez-en-place-le-css)
01:36:20	39099/39099	---MC-	410	error ('Gone')	text/html	date:Tue,%2007%20Sep%202021%2023:36:20%20GMT	https://openclassrooms.com/fr/courses/3149156-initiez-vous-a-ruby-on-rails	openclassrooms.com/fr/courses/3149156-initiez-vous-a-ruby-on-rails	(from https://openclassrooms.com/fr/courses/1603881-apprenez-a-creer-votre-site-web-avec-html5-et-css3/1607717-allez-plus-loin)
01:36:22	77925/77925	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:21%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript?status=published	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript6f1b.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278291-tirez-un-maximum-de-ce-cours)
01:36:22	10100/10100	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2023:36:22%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-memorisez-le-vocabulaire-avec-le-glossaire?status=draft	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-memorisez-le-vocabulaire-avec-le-glossaire2ba5	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6278392-declarez-des-variables-et-modifiez-leurs-valeurs)
01:36:23	10296/10296	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2023:36:23%20GMT	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-memorisez-le-vocabulaire-avec-le-glossaire	openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6280131-memorisez-le-vocabulaire-avec-le-glossaire	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279176-gerez-des-erreurs-et-des-exceptions-dans-votre-programme)
01:36:25	64019/64019	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:24%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279919-testez-quune-fonction-fait-ce-quelle-dit)
01:36:26	77294/77294	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:25%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement.html	(from https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript/6279979-deboguez-votre-fonction)
01:36:29	222109/222109	---MC-	200	added ('OK')	application/pdf	date:Tue,%2007%20Sep%202021%2023:36:29%20GMT	https://openclassrooms.com/fr/courses/4366701/certificate_example	openclassrooms.com/fr/courses/4366701/certificate_example.pdf	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:29	72800/72800	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:29%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384756-tirez-pleinement-parti-de-ce-cours	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384756-tirez-pleinement-parti-de-ce-cours.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:31	76276/76276	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:30%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384797-decouvrez-linteret-des-algorithmes	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384797-decouvrez-linteret-des-algorithmes.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:32	101439/101439	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:31%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384884-posez-les-fondations	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384884-posez-les-fondations.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:33	71150/71150	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:32%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384913-ajoutez-une-boucle	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384913-ajoutez-une-boucle.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:34	72138/72138	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:33%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384937-decouvrez-les-structures-conditionnelles	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384937-decouvrez-les-structures-conditionnelles.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:35	63975/63975	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:34%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/exercises/1619	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/exercises/1619.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:36	70061/70061	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:35%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384952-decouvrez-les-types-de-donnees-les-plus-frequents	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384952-decouvrez-les-types-de-donnees-les-plus-frequents.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:37	81382/81382	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:36%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385034-agencez-les-informations-entre-elles	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385034-agencez-les-informations-entre-elles.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:38	75223/75223	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:37%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385096-decouvrez-les-piles-et-les-files	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385096-decouvrez-les-piles-et-les-files.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:39	72472/72472	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:38%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385117-familiarisez-vous-avec-les-arbres	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385117-familiarisez-vous-avec-les-arbres.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:40	62869/62869	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:39%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/exercises/1620	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/exercises/1620.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:41	73952/73952	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:40%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385150-triez-des-informations	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385150-triez-des-informations.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:42	80864/80864	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:41%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4420551-comprenez-la-complexite-algorithmique	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4420551-comprenez-la-complexite-algorithmique.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:43	82729/82729	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:42%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385343-voyez-le-monde-autrement-avec-la-recursivite	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385343-voyez-le-monde-autrement-avec-la-recursivite.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:44	100241/100241	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:43%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385470-codez-lalgorithme-en-python	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385470-codez-lalgorithme-en-python.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:45	71566/71566	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:44%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385496-plongez-dans-le-monde-des-algorithmes	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4385496-plongez-dans-le-monde-des-algorithmes.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:46	63261/63261	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:45%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/exercises/1621	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/exercises/1621.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes)
01:36:48	211077/211077	---MC-	200	added ('OK')	application/pdf	date:Tue,%2007%20Sep%202021%2023:36:48%20GMT	https://openclassrooms.com/fr/courses/3504461/certificate_example	openclassrooms.com/fr/courses/3504461/certificate_example.pdf	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:48	67336/67336	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:48%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270561-pourquoi-ecrire-des-tests	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270561-pourquoi-ecrire-des-tests.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:50	74706/74706	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:49%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270566-apprenez-le-behavior-driven-development-bdd	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270566-apprenez-le-behavior-driven-development-bdd.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:51	70613/70613	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:50%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270571-apprenez-le-test-driven-development-tdd	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270571-apprenez-le-test-driven-development-tdd.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:52	59495/59495	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:51%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/exercises/1780	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/exercises/1780.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:53	78102/78102	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:52%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270581-definissez-des-suites-et-des-specifications	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270581-definissez-des-suites-et-des-specifications.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:54	70844/70844	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:53%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270591-gerez-des-resultats-attendus	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270591-gerez-des-resultats-attendus.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:55	72800/72800	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:54%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270601-preparez-et-lancez-des-tests	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270601-preparez-et-lancez-des-tests.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
